交易日期,到期天數,model1
2021/08/06,12,0.0005582435515934
2021/08/09,9,0.0004720309897771
2021/08/10,8,0.0003999223636696
2021/08/11,7,0.0005338139582768
2021/08/12,6,0.0010027994682739
2021/08/13,5,0.0011459143420871
2021/08/16,2,0.0151209050786175
2021/08/17,1,0.0112256591125035
2021/08/19,27,0.0002460617050971
2021/08/20,26,0.0008844807290269
2021/08/23,23,0.0025701530635121
2021/08/24,22,0.0001884516480559
2021/08/25,21,0.0002340523542783
2021/08/26,20,0.0003481768369873
2021/08/27,19,0.0001497954255928
2021/08/30,16,0.0002718412336694
2021/08/31,15,0.0003467055549531
2021/09/01,14,0.0001608232943523
2021/09/02,13,0.000287283655993
2021/09/03,12,0.00041378979889
2021/09/06,9,0.0014327340349208
2021/09/07,8,0.0001775140728361
2021/09/08,7,0.0016368454935082
2021/09/09,6,0.0041910663809569
2021/09/10,5,0.0026735257218368
2021/09/13,2,0.0041907685477844
2021/09/14,1,0.0096776704707458
2021/09/16,34,0.0008369397822079
2021/09/17,33,0.000161089631443
2021/09/22,28,0.0011569449597753
2021/09/23,27,0.0012095266137689
2021/09/24,26,0.000453026610715
2021/09/27,23,0.000300732831286
2021/09/28,22,0.0011268178217226
2021/09/29,21,0.0006184066507252
2021/09/30,20,0.0004343835607898
2021/10/01,19,0.0030589345651487
2021/10/04,16,0.0002038423936995
2021/10/05,15,0.0008424144610231
2021/10/06,14,0.0001111169962725
2021/10/07,13,0.0004454120300105
2021/10/08,12,0.0002866982296632
2021/10/12,8,0.0016315122923744
2021/10/13,7,0.0008424988846817
2021/10/14,6,0.0008753685475447
2021/10/15,5,0.0004650267987369
2021/10/18,2,0.0087273306479012
2021/10/19,1,0.011221636435351
2021/10/21,27,0.0017034321075916
2021/10/22,26,0.0002956574064523
2021/10/25,23,0.0001129057736695
2021/10/26,22,0.0001397672021887
2021/10/27,21,0.0001677208000827
2021/10/28,20,0.0002371486376209
2021/10/29,19,0.0008139409783027
2021/11/01,16,0.0001135079778214
2021/11/02,15,0.0005772391542339
2021/11/03,14,0.0001307039924966
2021/11/04,13,8.542744329792394e-05
2021/11/05,12,0.000152281616799
2021/11/08,9,0.000913706837301
2021/11/09,8,0.0001364339443433
2021/11/10,7,0.0004405656703758
2021/11/11,6,0.0009813739112629
2021/11/12,5,0.000130256666833
2021/11/15,2,0.002390922916137
2021/11/16,1,0.0183315042003617
2021/11/18,27,0.0022277011947953
2021/11/19,26,0.0002283268998326
2021/11/22,23,0.0002715295999264
2021/11/23,22,0.0004644952300993
2021/11/24,21,0.0002713164459043
2021/11/25,20,0.0005374133748369
2021/11/26,19,0.0025868342579983
2021/11/29,16,0.0018942473780071
2021/11/30,15,0.0003001180797458
2021/12/01,14,0.0002212379941297
2021/12/02,13,0.0002583158651295
2021/12/03,12,0.0005323136590851
2021/12/06,9,0.0007513679535956
2021/12/07,8,8.989167597895215e-05
2021/12/08,7,0.001530226145739
2021/12/09,6,0.0005721727928059
2021/12/10,5,0.000681625653723
2021/12/13,2,0.0080938132636253
2021/12/14,1,0.0100436837756267
2021/12/16,34,0.0009831217621575
2021/12/17,33,0.0002300557542367
2021/12/20,30,0.000707742849534
2021/12/21,29,0.0003474613518647
2021/12/22,28,0.0004715453978942
2021/12/23,27,0.0002224405905548
2021/12/24,26,0.0002620219857654
2021/12/27,23,6.75849268420012e-05
2021/12/28,22,2.482469359397096e-05
2021/12/29,21,0.0001114033460619
2021/12/30,20,0.0004366579642651
2022/01/03,16,7.699273265046913e-05
2022/01/04,15,0.001294637253924
2022/01/05,14,0.000569093471654
2022/01/06,13,0.0024983140734571
2022/01/07,12,0.0013569063519719
2022/01/10,9,0.0001165418880197
2022/01/11,8,0.00056808815051
2022/01/12,7,0.0021406064188902
2022/01/13,6,0.0007317819168468
2022/01/14,5,0.0034306627504412
2022/01/17,2,0.0061965246239135
2022/01/18,1,0.0016805074659719
2022/01/20,27,0.0008958131929268
2022/01/21,26,0.0005282757158442
2022/01/24,23,0.0006913352254443
2022/01/25,22,0.0021028622685811
2022/01/26,21,0.0012960184602474
2022/02/07,9,0.0003331675241738
2022/02/08,8,0.0004392479452982
2022/02/09,7,0.0020674724346943
2022/02/10,6,0.0017697064980654
2022/02/11,5,0.0031197070626263
2022/02/14,2,0.002890647362522
2022/02/15,1,0.011907106163905
2022/02/17,27,0.0007709008852078
2022/02/18,26,0.0002067644155604
2022/02/21,23,0.000263247518393
2022/02/22,22,0.0007690203394046
2022/02/23,21,0.0007448259750836
2022/02/24,20,0.0056693194058682
2022/02/25,19,0.00094846026497
2022/03/01,15,0.0014051315479145
2022/03/02,14,0.0009420212691728
2022/03/03,13,0.000896018461044
2022/03/04,12,0.0011626166626045
2022/03/07,9,0.0011731001692195
2022/03/08,8,0.0188515731672874
2022/03/09,7,0.0012766345610433
2022/03/10,6,0.0002838692828197
2022/03/11,5,0.0012187892918056
2022/03/14,2,0.0006740915156463
2022/03/15,1,0.0080486328301557
2022/03/17,34,0.0010456100146179
2022/03/18,33,0.0005175796668411
2022/03/21,30,0.0002921738045169
2022/03/22,29,0.0004058320182007
2022/03/23,28,0.0002470094673719
2022/03/24,27,0.0003437845257854
2022/03/25,26,0.0002450382269126
2022/03/28,23,0.0005602207148088
2022/03/29,22,0.0001347438523352
2022/03/30,21,0.0004072354257182
2022/03/31,20,0.00015001633353
2022/04/01,19,0.0001781676351426
2022/04/06,14,0.00155624853337
2022/04/07,13,0.0011499133632712
2022/04/08,12,0.0002360380015063
2022/04/11,9,0.0006451570360978
2022/04/12,8,0.0004038155028376
2022/04/13,7,0.0006395945818846
2022/04/14,6,0.0025705602906499
2022/04/15,5,0.0038625777883095
2022/04/18,2,0.0072598212985604
2022/04/19,1,0.0091902111181734
2022/04/21,27,0.0006934005995793
2022/04/22,26,0.0001956971059758
2022/04/25,23,0.0005170986479663
2022/04/26,22,0.0002122002818908
2022/04/27,21,0.0005880311728054
2022/04/28,20,0.000853123775804
2022/04/29,19,0.0007571424317322
2022/05/03,15,0.0003850313662302
2022/05/04,14,0.0007817035972927
2022/05/05,13,0.0009167455112387
2022/05/06,12,0.0009951024977011
2022/05/09,9,0.0002837480877231
2022/05/10,8,0.0027444650950846
2022/05/11,7,0.0012291300759034
2022/05/12,6,0.0027235115735771
2022/05/13,5,0.0075631469709852
2022/05/16,2,0.0011768018491899
2022/05/17,1,0.0304369490213877
2022/05/19,27,0.0019752136898947
2022/05/20,26,0.0001749101545763
2022/05/23,23,0.0002790395338528
2022/05/24,22,0.0002328681027631
2022/05/25,21,0.0002248720637417
2022/05/26,20,0.0003882254108283
2022/05/27,19,0.0003288211752663
2022/05/30,16,0.0006164625987962
2022/05/31,15,0.0003183035957434
2022/06/01,14,0.0004554285914292
2022/06/02,13,0.0009609070690657
2022/06/06,9,0.0009754314374652
